wave,server,bot,main_role,eff,avg_spd,max_spd,dist,prog_ms,steals,caps,kills,deaths
233,s02-2v2-lmctf03,Rune[SG],attack,1.183,171,775,73041,86399,0,0,1,1
233,s02-2v2-lmctf03,Slip[SG],attack,0.553,258,790,100013,55348,0,0,1,1
233,s03-5v5-lmctf05,Arach[SG],defend,1.942,68,738,29548,57396,0,0,8,1
233,s03-5v5-lmctf05,Caco[SG],defend,1.289,95,790,32817,42310,0,0,0,6
233,s03-5v5-lmctf05,Rune[SG],defend,0.881,216,775,63728,56126,0,0,2,5
233,s03-5v5-lmctf05,Slip[SG],defend,1.127,202,776,78609,88588,0,0,3,7
233,s03-5v5-lmctf05,Gate[SG],attack,2.002,135,764,71558,143287,1,0,11,4
233,s03-5v5-lmctf05,Phase[SG],attack,1.885,151,798,72924,137448,0,0,4,6
233,s03-5v5-lmctf05,Field[SG],attack,1.901,142,766,61530,116943,0,0,2,9
233,s03-5v5-lmctf05,Trace[SG],attack,1.601,170,793,86043,137776,0,0,7,7
233,s03-5v5-lmctf05,Vore[SG],attack,1.448,157,796,74791,108272,2,0,8,8
233,s03-5v5-lmctf05,Fiend[SG],attack,1.810,165,772,71015,128508,0,0,10,2
233,s04-5v5-lmctf01,Arach[SG],defend,1.256,1,285,1190,1495,0,0,2,0
233,s04-5v5-lmctf01,Caco[SG],defend,0.235,89,325,5716,1346,0,0,1,1
233,s04-5v5-lmctf01,Rune[SG],defend,0.501,231,715,28733,14400,0,0,2,0
233,s04-5v5-lmctf01,Slip[SG],defend,0.557,240,706,36437,20290,0,0,0,1
233,s04-5v5-lmctf01,Gate[SG],attack,1.307,206,799,92632,121100,0,0,3,0
233,s04-5v5-lmctf01,Phase[SG],attack,1.103,217,802,76375,84207,1,0,4,1
233,s04-5v5-lmctf01,Field[SG],attack,1.230,135,787,52750,64894,0,0,0,0
233,s04-5v5-lmctf01,Trace[SG],attack,1.366,201,795,90578,123721,0,0,1,2
233,s04-5v5-lmctf01,Vore[SG],attack,1.675,161,800,69507,116391,0,0,1,7
233,s04-5v5-lmctf01,Fiend[SG],attack,1.319,148,800,61864,81585,0,0,1,3
233,s05-5v5-lmctf22,Arach[SG],defend,1.124,207,781,37907,42621,0,0,6,5
233,s05-5v5-lmctf22,Caco[SG],defend,0.986,179,779,41773,41181,0,0,1,6
233,s05-5v5-lmctf22,Rune[SG],defend,0.828,180,777,63112,52268,0,0,1,3
233,s05-5v5-lmctf22,Slip[SG],defend,0.854,215,791,43117,36818,0,0,1,3
233,s05-5v5-lmctf22,Gate[SG],attack,1.327,243,782,106612,141511,2,0,9,6
233,s05-5v5-lmctf22,Phase[SG],attack,1.250,227,787,95179,118950,1,0,10,8
233,s05-5v5-lmctf22,Field[SG],attack,1.319,226,784,91008,120029,0,0,8,10
233,s05-5v5-lmctf22,Trace[SG],attack,1.483,252,805,106477,157924,1,0,7,8
233,s05-5v5-lmctf22,Vore[SG],attack,1.487,242,808,88453,131535,0,0,12,7
233,s05-5v5-lmctf22,Fiend[SG],attack,1.456,229,783,101117,147189,1,0,8,7
233,s06-5v5-lmctf02c,Arach[SG],defend,1.321,172,769,82796,109387,0,0,0,1
233,s06-5v5-lmctf02c,Caco[SG],defend,2.755,73,754,31174,85878,0,0,0,0
233,s06-5v5-lmctf02c,Rune[SG],defend,1.611,232,799,101899,164154,0,0,7,5
233,s06-5v5-lmctf02c,Slip[SG],defend,1.357,226,795,94693,128464,0,0,1,0
233,s06-5v5-lmctf02c,Gate[SG],attack,1.420,234,776,107026,151941,0,0,3,5
233,s06-5v5-lmctf02c,Phase[SG],attack,1.754,245,796,106974,187673,0,0,4,3
233,s06-5v5-lmctf02c,Field[SG],attack,1.820,211,806,95085,173086,0,0,4,4
233,s06-5v5-lmctf02c,Trace[SG],attack,1.708,209,784,90441,154493,0,0,2,7
233,s06-5v5-lmctf02c,Vore[SG],attack,2.171,205,806,96663,209877,0,0,5,7
233,s06-5v5-lmctf02c,Fiend[SG],attack,1.868,228,806,105717,197491,0,0,11,5
233,s07-5v5-mactf06,Arach[SG],defend,0.360,128,736,7564,2725,0,0,1,1
233,s07-5v5-mactf06,Caco[SG],defend,0.727,238,774,32885,23903,0,0,2,3
233,s07-5v5-mactf06,Rune[SG],defend,0.833,239,734,27900,23247,0,0,2,1
233,s07-5v5-mactf06,Slip[SG],defend,0.569,243,779,33112,18850,0,0,1,0
233,s07-5v5-mactf06,Gate[SG],attack,1.215,218,786,91043,110633,0,0,7,9
233,s07-5v5-mactf06,Phase[SG],attack,1.634,231,784,104236,170315,0,0,8,5
233,s07-5v5-mactf06,Field[SG],attack,1.384,246,785,103652,143458,0,0,4,0
233,s07-5v5-mactf06,Trace[SG],attack,1.436,219,781,96495,138528,0,0,1,6
233,s07-5v5-mactf06,Vore[SG],attack,1.448,223,800,96642,139979,0,0,5,10
233,s07-5v5-mactf06,Fiend[SG],attack,1.340,229,949,97056,130023,0,0,10,6
233,s08-7v7-lmctf09,Arach[SG],defend,0.795,22,751,5472,4350,0,0,7,1
233,s08-7v7-lmctf09,Caco[SG],defend,1.623,43,605,20762,33702,0,0,2,1
233,s08-7v7-lmctf09,Rune[SG],defend,1.275,204,787,55316,70508,0,0,3,2
233,s08-7v7-lmctf09,Slip[SG],defend,1.603,143,765,44916,72012,0,0,3,5
233,s08-7v7-lmctf09,Gate[SG],attack,1.788,182,785,79544,142238,0,0,6,6
233,s08-7v7-lmctf09,Phase[SG],attack,1.701,207,781,95004,161578,2,0,16,10
233,s08-7v7-lmctf09,Field[SG],attack,1.911,205,800,92522,176843,0,0,7,12
233,s08-7v7-lmctf09,Trace[SG],attack,1.618,215,799,99530,160997,0,0,6,10
233,s08-7v7-lmctf09,Vore[SG],attack,1.558,203,792,95895,149433,0,0,9,9
233,s08-7v7-lmctf09,Fiend[SG],attack,1.799,212,798,106450,191485,0,0,20,9
233,s08-7v7-lmctf09,Scrag[SG],attack,1.692,219,795,93281,157817,1,0,8,12
233,s08-7v7-lmctf09,Ogre[SG],attack,1.677,196,798,88308,148116,0,0,10,13
233,s08-7v7-lmctf09,Knight[SG],attack,1.477,192,800,91576,135291,0,0,8,17
233,s08-7v7-lmctf09,Wizard[SG],attack,1.596,207,796,90286,144126,2,0,10,9
233,s09-7v7-lmctf09,Arach[SG],defend,1.707,75,779,36303,61982,0,0,3,5
233,s09-7v7-lmctf09,Caco[SG],defend,1.164,90,776,35821,41711,0,0,4,2
233,s09-7v7-lmctf09,Rune[SG],defend,1.183,225,799,66862,79098,0,0,8,5
233,s09-7v7-lmctf09,Slip[SG],defend,1.212,123,765,57717,69938,0,0,5,4
233,s09-7v7-lmctf09,Gate[SG],attack,1.555,214,803,99770,155147,1,0,10,11
233,s09-7v7-lmctf09,Phase[SG],attack,1.679,223,788,100696,169118,1,0,14,5
233,s09-7v7-lmctf09,Field[SG],attack,1.708,198,806,93906,160393,0,0,6,12
233,s09-7v7-lmctf09,Trace[SG],attack,1.800,231,802,113430,204130,0,0,15,13
233,s09-7v7-lmctf09,Vore[SG],attack,1.718,197,805,93192,160116,0,0,6,16
233,s09-7v7-lmctf09,Fiend[SG],attack,1.580,181,799,85008,134343,0,0,10,8
233,s09-7v7-lmctf09,Scrag[SG],attack,1.913,232,790,105485,201839,0,0,17,12
233,s09-7v7-lmctf09,Ogre[SG],attack,1.616,198,806,93221,150679,0,0,10,17
233,s09-7v7-lmctf09,Knight[SG],attack,1.506,205,799,95963,144498,0,0,13,14
233,s09-7v7-lmctf09,Wizard[SG],attack,1.472,196,809,87759,129140,1,0,15,12
233,s10-5v1-smap05,Arach[SG],defend,1.254,105,870,45384,56928,1,1,0,1
233,s10-5v1-smap05,Caco[SG],recover,1.255,211,1094,92721,116383,0,0,5,10
233,s10-5v1-smap05,Rune[SG],attack,1.036,211,778,72474,75061,0,0,2,2
233,s10-5v1-smap05,Slip[SG],attack,1.303,191,792,70855,92289,1,0,2,0
233,s10-5v1-smap05,Gate[SG],attack,1.580,227,1100,74865,118275,3,2,2,0
233,s10-5v1-smap05,Phase[SG],attack,1.275,225,800,81077,103353,1,0,4,2
234,s01-2v2-lmctf03,Arach[SG],defend,0.931,31,767,14020,13058,0,0,0,1
234,s01-2v2-lmctf03,Caco[SG],defend,0.812,134,777,22811,18530,0,0,0,0
234,s01-2v2-lmctf03,Rune[SG],attack,1.313,135,773,61045,80126,0,0,0,1
234,s01-2v2-lmctf03,Slip[SG],attack,1.402,167,779,74124,103938,1,0,2,0
234,s02-2v2-lmctf03,Arach[SG],defend,1.092,12,749,6225,6800,0,0,1,1
234,s02-2v2-lmctf03,Caco[SG],defend,0.722,243,777,34798,25128,0,0,1,1
234,s02-2v2-lmctf03,Rune[SG],attack,1.512,155,775,61862,93553,0,0,1,2
234,s02-2v2-lmctf03,Slip[SG],attack,1.035,208,779,97136,100526,1,0,2,1
234,s03-5v5-lmctf01,Arach[SG],defend,1.256,1,285,1190,1495,0,0,4,0
234,s03-5v5-lmctf01,Caco[SG],defend,1.127,152,776,16198,18258,0,0,0,1
234,s03-5v5-lmctf01,Rune[SG],defend,0.515,238,785,28397,14625,0,0,0,0
234,s03-5v5-lmctf01,Slip[SG],defend,0.699,221,767,41776,29215,0,0,1,1
234,s03-5v5-lmctf01,Gate[SG],attack,1.335,194,766,87413,116657,0,0,4,5
234,s03-5v5-lmctf01,Phase[SG],attack,2.002,190,802,85828,171836,0,0,4,0
234,s03-5v5-lmctf01,Field[SG],attack,1.200,173,785,75455,90543,0,0,1,5
234,s03-5v5-lmctf01,Trace[SG],attack,1.214,186,778,72409,87869,0,0,1,0
234,s03-5v5-lmctf01,Vore[SG],attack,1.192,177,800,76801,91532,0,0,2,3
234,s03-5v5-lmctf01,Fiend[SG],attack,1.377,158,800,71561,98540,0,0,1,3
234,s04-5v5-lmctf22,Arach[SG],defend,0.525,200,740,17063,8965,0,0,7,0
234,s04-5v5-lmctf22,Caco[SG],defend,1.346,83,775,20372,27423,0,0,5,1
234,s04-5v5-lmctf22,Rune[SG],defend,0.972,213,771,56958,55341,0,0,3,1
234,s04-5v5-lmctf22,Slip[SG],defend,0.677,240,767,35976,24339,0,0,5,2
234,s04-5v5-lmctf22,Gate[SG],attack,1.390,234,782,94050,130690,1,0,5,14
234,s04-5v5-lmctf22,Phase[SG],attack,0.948,183,788,76616,72605,1,0,2,2
234,s04-5v5-lmctf22,Field[SG],attack,1.342,227,779,98607,132288,0,0,4,11
234,s04-5v5-lmctf22,Trace[SG],attack,1.378,242,794,98672,135981,0,0,8,7
234,s04-5v5-lmctf22,Vore[SG],attack,1.357,225,775,101216,137392,1,0,3,8
234,s04-5v5-lmctf22,Fiend[SG],attack,1.529,238,803,102478,156703,0,0,7,3
234,s05-5v5-lmctf02c,Arach[SG],defend,1.245,204,752,93943,117000,0,0,1,1
234,s05-5v5-lmctf02c,Caco[SG],defend,2.672,78,754,33968,90778,0,0,0,0
234,s05-5v5-lmctf02c,Rune[SG],defend,1.447,229,806,101963,147566,0,0,1,2
234,s05-5v5-lmctf02c,Slip[SG],defend,1.907,226,800,108086,206092,0,0,3,1
234,s05-5v5-lmctf02c,Gate[SG],attack,1.428,214,799,109225,155962,0,0,3,5
234,s05-5v5-lmctf02c,Phase[SG],attack,1.770,221,778,109986,194677,0,0,7,6
234,s05-5v5-lmctf02c,Field[SG],attack,1.783,223,806,101793,181490,0,0,7,4
234,s05-5v5-lmctf02c,Trace[SG],attack,2.166,232,800,107586,233018,0,0,2,4
234,s05-5v5-lmctf02c,Vore[SG],attack,1.681,228,806,92697,155839,0,0,2,5
234,s05-5v5-lmctf02c,Fiend[SG],attack,1.731,224,806,98976,171323,0,0,6,4
234,s06-5v5-mactf06,Arach[SG],defend,0.237,150,758,12155,2875,0,0,7,0
234,s06-5v5-mactf06,Caco[SG],defend,0.812,246,758,31605,25653,0,0,1,1
234,s06-5v5-mactf06,Rune[SG],defend,0.071,239,325,8139,575,0,0,0,0
234,s06-5v5-mactf06,Slip[SG],defend,0.720,243,778,30204,21753,0,0,3,1
234,s06-5v5-mactf06,Gate[SG],attack,1.429,207,801,88281,126183,0,0,6,13
234,s06-5v5-mactf06,Phase[SG],attack,1.263,236,800,102540,129471,0,0,11,8
234,s06-5v5-mactf06,Field[SG],attack,1.503,231,793,101211,152092,0,0,2,11
234,s06-5v5-mactf06,Trace[SG],attack,1.443,228,800,106571,153777,0,0,8,3
234,s06-5v5-mactf06,Vore[SG],attack,1.304,239,800,102574,133733,0,0,9,9
234,s06-5v5-mactf06,Fiend[SG],attack,1.347,230,800,106653,143664,0,0,8,10
234,s07-5v5-lmctf05,Arach[SG],defend,1.033,133,781,48475,50093,0,0,3,7
234,s07-5v5-lmctf05,Caco[SG],defend,1.805,130,432,14923,26933,0,0,0,2
234,s07-5v5-lmctf05,Rune[SG],defend,1.606,196,787,64514,103617,0,0,3,2
234,s07-5v5-lmctf05,Slip[SG],defend,0.903,220,796,88147,79576,0,0,3,2
234,s07-5v5-lmctf05,Gate[SG],attack,1.452,179,765,86466,125561,1,0,8,2
234,s07-5v5-lmctf05,Phase[SG],attack,2.134,143,775,73939,157796,0,0,3,5
234,s07-5v5-lmctf05,Field[SG],attack,1.668,152,809,56090,93582,1,0,7,4
234,s07-5v5-lmctf05,Trace[SG],attack,1.945,135,746,67960,132151,1,0,4,7
234,s07-5v5-lmctf05,Vore[SG],attack,1.789,164,799,84010,150292,0,0,12,12
234,s07-5v5-lmctf05,Fiend[SG],recover,2.198,125,671,13764,30258,0,0,1,1
234,s08-7v7-lmctf09,Arach[SG],defend,1.828,70,781,37625,68795,0,0,7,6
234,s08-7v7-lmctf09,Caco[SG],defend,1.745,22,779,11318,19754,0,0,6,2
234,s08-7v7-lmctf09,Rune[SG],defend,1.408,237,774,54507,76757,0,0,4,4
234,s08-7v7-lmctf09,Slip[SG],defend,1.308,147,765,44087,57652,0,0,4,4
234,s08-7v7-lmctf09,Gate[SG],attack,1.688,207,782,93888,158449,1,0,15,11
234,s08-7v7-lmctf09,Phase[SG],attack,1.631,189,798,95204,155270,0,0,5,3
234,s08-7v7-lmctf09,Field[SG],attack,1.680,172,746,62251,104552,0,0,3,3
234,s08-7v7-lmctf09,Trace[SG],attack,1.607,202,789,90507,145483,0,0,7,10
234,s08-7v7-lmctf09,Vore[SG],attack,1.659,177,799,83142,137903,0,0,4,7
234,s08-7v7-lmctf09,Fiend[SG],attack,1.619,233,790,68092,110275,0,0,3,6
234,s08-7v7-lmctf09,Scrag[SG],attack,1.548,212,778,93178,144200,1,0,7,4
234,s08-7v7-lmctf09,Ogre[SG],attack,1.854,222,784,95640,177317,2,0,10,9
234,s08-7v7-lmctf09,Knight[SG],attack,1.698,226,800,102423,173910,0,0,11,11
234,s08-7v7-lmctf09,Wizard[SG],attack,1.548,200,800,95095,147215,0,0,4,12
234,s09-7v7-lmctf09,Arach[SG],defend,1.275,57,709,29188,37218,0,0,6,1
234,s09-7v7-lmctf09,Caco[SG],defend,0.933,85,776,29947,27955,0,0,4,3
234,s09-7v7-lmctf09,Rune[SG],defend,0.928,206,800,50332,46728,0,0,5,4
234,s09-7v7-lmctf09,Slip[SG],defend,1.372,209,787,59867,82137,0,0,6,4
234,s09-7v7-lmctf09,Gate[SG],attack,1.574,189,769,86505,136185,1,0,8,5
234,s09-7v7-lmctf09,Phase[SG],attack,1.596,202,795,96292,153681,0,0,8,10
234,s09-7v7-lmctf09,Field[SG],attack,1.588,216,781,96138,152671,0,0,10,7
234,s09-7v7-lmctf09,Trace[SG],attack,1.699,213,799,94523,160559,0,0,15,13
234,s09-7v7-lmctf09,Vore[SG],attack,1.860,208,778,95812,178184,1,0,9,9
234,s09-7v7-lmctf09,Fiend[SG],attack,1.637,212,788,100876,165102,0,0,10,9
234,s09-7v7-lmctf09,Scrag[SG],attack,1.600,212,809,98021,156868,1,0,6,12
234,s09-7v7-lmctf09,Ogre[SG],attack,1.633,213,800,98956,161568,0,0,8,16
234,s09-7v7-lmctf09,Knight[SG],attack,1.744,211,808,98446,171683,1,0,10,7
234,s09-7v7-lmctf09,Wizard[SG],attack,1.666,225,796,94133,156823,0,0,7,12
234,s10-5v1-smap05,Arach[SG],defend,1.358,69,774,22133,30051,0,0,0,1
234,s10-5v1-smap05,Caco[SG],attack,1.188,194,791,81558,96866,0,0,4,9
234,s10-5v1-smap05,Rune[SG],defend,0.839,224,778,63843,53542,0,0,3,1
234,s10-5v1-smap05,Slip[SG],attack,1.167,216,782,62510,72975,0,0,0,1
234,s10-5v1-smap05,Gate[SG],attack,1.302,187,800,65113,84793,1,1,3,0
234,s10-5v1-smap05,Phase[SG],attack,1.157,221,794,60994,70553,1,0,3,1
235,s01-2v2-lmctf03,Arach[SG],defend,1.164,2,749,1331,1550,0,0,0,0
235,s01-2v2-lmctf03,Caco[SG],defend,0.189,249,777,10859,2055,0,0,0,0
235,s01-2v2-lmctf03,Rune[SG],attack,1.105,124,749,57341,63345,0,0,0,1
235,s01-2v2-lmctf03,Slip[SG],attack,1.324,170,779,50942,67455,0,0,1,0
235,s02-2v2-lmctf03,Arach[SG],defend,0.500,87,755,19449,9716,0,0,0,0
235,s02-2v2-lmctf03,Caco[SG],defend,1.259,180,777,44817,56416,0,0,1,2
235,s02-2v2-lmctf03,Rune[SG],attack,1.126,192,769,63304,71258,1,0,3,2
235,s02-2v2-lmctf03,Slip[SG],attack,1.108,212,779,66978,74188,0,0,1,1
235,s03-5v5-lmctf22,Arach[SG],defend,1.151,130,753,38551,44379,0,0,4,4
235,s03-5v5-lmctf22,Caco[SG],defend,0.962,126,776,30050,28902,0,0,2,4
235,s03-5v5-lmctf22,Rune[SG],defend,0.555,207,783,37187,20631,0,0,4,0
235,s03-5v5-lmctf22,Slip[SG],defend,0.823,242,769,39093,32162,0,0,3,4
235,s03-5v5-lmctf22,Gate[SG],attack,1.346,225,790,93547,125955,1,0,6,10
235,s03-5v5-lmctf22,Phase[SG],attack,1.240,196,788,93930,116456,0,0,7,9
235,s03-5v5-lmctf22,Field[SG],attack,1.387,225,782,98722,136949,1,0,10,9
235,s03-5v5-lmctf22,Trace[SG],attack,1.470,229,794,94485,138854,0,0,7,6
235,s03-5v5-lmctf22,Vore[SG],attack,1.367,211,798,87609,119757,0,0,8,4
235,s03-5v5-lmctf22,Fiend[SG],attack,1.289,220,783,88394,113933,0,0,5,8
235,s04-5v5-lmctf02c,Arach[SG],defend,1.539,138,799,67975,104628,0,0,5,0
235,s04-5v5-lmctf02c,Caco[SG],defend,1.677,125,772,61280,102753,0,0,1,1
235,s04-5v5-lmctf02c,Rune[SG],defend,1.828,236,800,100744,184198,0,0,8,5
235,s04-5v5-lmctf02c,Slip[SG],defend,1.279,224,778,51886,66366,0,0,1,0
235,s04-5v5-lmctf02c,Gate[SG],attack,1.565,223,804,115194,180236,0,0,6,3
235,s04-5v5-lmctf02c,Phase[SG],attack,2.033,224,799,106141,215757,0,0,5,7
235,s04-5v5-lmctf02c,Field[SG],attack,1.765,209,806,97227,171643,0,0,4,14
235,s04-5v5-lmctf02c,Trace[SG],attack,1.781,226,776,103729,184773,0,0,2,3
235,s04-5v5-lmctf02c,Vore[SG],attack,1.318,212,783,84630,111529,0,0,2,5
235,s04-5v5-lmctf02c,Fiend[SG],attack,1.756,221,799,91797,161214,0,0,10,6
235,s05-5v5-mactf06,Arach[SG],defend,0.559,182,777,20820,11647,0,0,5,2
235,s05-5v5-mactf06,Caco[SG],defend,1.460,222,776,30295,44225,0,0,1,1
235,s05-5v5-mactf06,Rune[SG],defend,0.217,236,640,11776,2550,0,0,2,2
235,s05-5v5-mactf06,Slip[SG],defend,0.499,247,777,26785,13375,0,0,4,0
235,s05-5v5-mactf06,Gate[SG],attack,1.063,216,784,99266,105532,0,0,5,5
235,s05-5v5-mactf06,Phase[SG],attack,1.411,238,800,104532,147450,0,0,9,9
235,s05-5v5-mactf06,Field[SG],attack,1.245,242,779,106346,132426,0,0,7,12
235,s05-5v5-mactf06,Trace[SG],attack,1.182,209,784,85327,100894,0,0,9,9
235,s05-5v5-mactf06,Vore[SG],attack,1.345,220,773,90345,121547,0,0,4,10
235,s05-5v5-mactf06,Fiend[SG],attack,1.737,226,778,91455,158873,0,0,10,7
235,s06-5v5-lmctf05,Arach[SG],defend,0.969,206,784,57246,55475,0,0,8,2
235,s06-5v5-lmctf05,Caco[SG],defend,2.238,38,779,14049,31438,0,0,2,1
235,s06-5v5-lmctf05,Rune[SG],defend,0.886,218,799,61248,54246,0,0,2,1
235,s06-5v5-lmctf05,Slip[SG],defend,1.094,193,777,76616,83785,0,0,2,7
235,s06-5v5-lmctf05,Gate[SG],attack,1.591,168,773,77162,122728,0,0,6,7
235,s06-5v5-lmctf05,Phase[SG],attack,1.915,159,799,79532,152298,1,0,14,6
235,s06-5v5-lmctf05,Field[SG],attack,1.608,167,786,70299,113068,0,0,3,10
235,s06-5v5-lmctf05,Trace[SG],attack,1.486,162,736,24072,35773,0,0,2,1
235,s06-5v5-lmctf05,Vore[SG],attack,1.239,152,776,76409,94641,0,0,2,7
235,s06-5v5-lmctf05,Fiend[SG],attack,1.712,148,776,73652,126077,0,0,7,7
235,s07-5v5-lmctf01,Arach[SG],defend,1.256,1,285,1190,1495,0,0,5,0
235,s07-5v5-lmctf01,Caco[SG],defend,1.127,127,761,17089,19258,0,0,2,2
235,s07-5v5-lmctf01,Rune[SG],defend,0.465,226,336,28145,13075,0,0,1,0
235,s07-5v5-lmctf01,Slip[SG],defend,0.978,221,800,55905,54696,0,0,0,2
235,s07-5v5-lmctf01,Gate[SG],attack,1.271,203,778,89320,113533,0,0,1,6
235,s07-5v5-lmctf01,Phase[SG],attack,1.193,220,802,85703,102254,0,0,14,6
235,s07-5v5-lmctf01,Field[SG],attack,1.397,191,806,76618,107019,0,0,6,5
235,s07-5v5-lmctf01,Trace[SG],attack,1.227,200,795,92674,113706,0,0,3,3
235,s07-5v5-lmctf01,Vore[SG],attack,1.280,179,800,77584,99334,0,0,1,10
235,s07-5v5-lmctf01,Fiend[SG],attack,1.537,161,791,68305,104988,0,0,6,5
235,s08-7v7-lmctf09,Arach[SG],defend,1.509,66,776,28110,42427,0,0,9,6
235,s08-7v7-lmctf09,Caco[SG],defend,1.232,63,717,22403,27595,0,0,2,2
235,s08-7v7-lmctf09,Rune[SG],defend,1.557,188,758,62516,97318,0,0,2,2
235,s08-7v7-lmctf09,Slip[SG],defend,1.029,154,765,30673,31562,0,0,1,0
235,s08-7v7-lmctf09,Gate[SG],attack,1.812,227,778,105973,191981,0,0,9,4
235,s08-7v7-lmctf09,Phase[SG],attack,1.529,232,784,107042,163689,0,0,11,6
235,s08-7v7-lmctf09,Field[SG],attack,1.989,181,806,87959,174933,0,0,8,15
235,s08-7v7-lmctf09,Trace[SG],attack,1.768,204,790,100781,178167,2,0,13,5
235,s08-7v7-lmctf09,Vore[SG],attack,1.780,196,800,92399,164425,0,0,7,8
235,s08-7v7-lmctf09,Fiend[SG],attack,1.676,195,798,96246,161299,0,0,5,10
235,s08-7v7-lmctf09,Scrag[SG],attack,1.606,216,799,92565,148680,0,0,8,7
235,s08-7v7-lmctf09,Ogre[SG],attack,1.704,220,809,101680,173227,0,0,5,9
235,s08-7v7-lmctf09,Knight[SG],attack,1.862,206,800,90306,168122,2,0,13,14
235,s08-7v7-lmctf09,Wizard[SG],attack,1.656,198,800,89850,148795,0,0,4,9
235,s09-7v7-lmctf09,Arach[SG],defend,1.449,48,768,22998,33332,0,0,6,6
235,s09-7v7-lmctf09,Caco[SG],defend,1.660,60,776,26883,44616,0,0,2,1
235,s09-7v7-lmctf09,Rune[SG],defend,1.074,196,780,48146,51712,0,0,10,3
235,s09-7v7-lmctf09,Slip[SG],defend,1.269,127,765,16577,21037,0,0,3,0
235,s09-7v7-lmctf09,Gate[SG],attack,1.735,221,790,96672,167763,0,0,13,8
235,s09-7v7-lmctf09,Phase[SG],attack,1.570,219,793,103140,161948,0,0,9,8
235,s09-7v7-lmctf09,Field[SG],attack,1.900,212,792,99953,189912,0,0,15,12
235,s09-7v7-lmctf09,Trace[SG],attack,1.716,211,795,93422,160309,0,0,8,8
235,s09-7v7-lmctf09,Vore[SG],attack,1.424,198,799,90602,129005,0,0,6,17
235,s09-7v7-lmctf09,Fiend[SG],attack,1.527,225,799,107047,163496,0,0,7,10
235,s09-7v7-lmctf09,Scrag[SG],attack,1.725,210,775,93861,161888,0,0,14,9
235,s09-7v7-lmctf09,Ogre[SG],attack,1.728,181,806,93841,162193,1,0,5,11
235,s09-7v7-lmctf09,Knight[SG],attack,1.613,185,797,85351,137710,0,0,8,13
235,s09-7v7-lmctf09,Wizard[SG],attack,1.638,204,799,91107,149229,0,0,13,13
235,s10-5v1-smap05,Arach[SG],defend,1.901,36,775,17145,32592,0,0,0,0
235,s10-5v1-smap05,Caco[SG],attack,1.499,194,856,87442,131078,1,0,6,15
235,s10-5v1-smap05,Rune[SG],defend,0.991,231,1100,61265,60737,0,0,2,0
235,s10-5v1-smap05,Slip[SG],attack,1.132,220,917,73805,83560,0,0,2,3
235,s10-5v1-smap05,Gate[SG],attack,1.395,229,797,78628,109667,2,1,7,2
235,s10-5v1-smap05,Phase[SG],attack,1.164,224,794,66791,77760,0,0,4,1
236,s01-2v2-lmctf03,Arach[SG],defend,0.613,53,754,25630,15700,0,0,0,2
236,s01-2v2-lmctf03,Caco[SG],defend,0.455,108,777,8314,3780,0,0,0,0
236,s01-2v2-lmctf03,Rune[SG],attack,1.613,141,807,61053,98479,0,0,1,2
236,s01-2v2-lmctf03,Slip[SG],attack,0.806,216,779,82535,66488,1,0,4,1
236,s02-2v2-lmctf03,Arach[SG],defend,0.954,83,776,30758,29341,0,0,0,1
236,s02-2v2-lmctf03,Caco[SG],defend,1.257,139,777,32221,40500,0,0,0,0
236,s02-2v2-lmctf03,Rune[SG],attack,1.153,188,785,86192,99386,0,0,2,5
236,s02-2v2-lmctf03,Slip[SG],attack,1.232,256,779,111575,137451,2,0,6,2
236,s03-5v5-lmctf02c,Arach[SG],defend,1.327,191,775,96570,128118,0,0,0,1
236,s03-5v5-lmctf02c,Caco[SG],defend,1.692,132,780,62227,105304,0,0,1,3
236,s03-5v5-lmctf02c,Rune[SG],defend,1.964,231,799,87257,171364,0,0,8,5
236,s03-5v5-lmctf02c,Slip[SG],defend,1.343,225,779,86339,115932,0,0,0,0
236,s03-5v5-lmctf02c,Gate[SG],attack,1.287,214,784,105002,135157,0,0,3,1
236,s03-5v5-lmctf02c,Phase[SG],attack,1.554,238,778,107617,167224,0,0,2,4
236,s03-5v5-lmctf02c,Field[SG],attack,1.821,206,806,89161,162386,0,0,6,2
236,s03-5v5-lmctf02c,Trace[SG],attack,1.732,218,795,97054,168081,0,0,3,2
236,s03-5v5-lmctf02c,Vore[SG],attack,1.610,210,805,95300,153433,0,0,3,5
236,s03-5v5-lmctf02c,Fiend[SG],attack,1.611,222,806,97070,156428,0,0,3,6
236,s04-5v5-mactf06,Arach[SG],defend,0.132,210,770,12911,1700,0,0,5,4
236,s04-5v5-mactf06,Caco[SG],defend,1.078,183,701,23547,25381,0,0,7,1
236,s04-5v5-mactf06,Rune[SG],defend,1.154,233,768,13189,15223,0,0,1,1
236,s04-5v5-mactf06,Slip[SG],defend,0.771,242,659,33983,26215,0,0,3,3
236,s04-5v5-mactf06,Gate[SG],attack,1.330,227,800,98196,130587,0,0,6,5
236,s04-5v5-mactf06,Phase[SG],attack,1.462,240,800,103076,150720,0,0,9,8
236,s04-5v5-mactf06,Field[SG],attack,1.156,237,806,96550,111570,0,0,2,4
236,s04-5v5-mactf06,Trace[SG],attack,1.357,215,800,98405,133527,0,0,9,11
236,s04-5v5-mactf06,Vore[SG],attack,1.457,230,775,96438,140478,0,0,8,10
